id,pt_in,pt_out,tt_in,tt_out,vf_fr,vf_td,vf_su,pt_in_s,pt_out_s,tt_in_s,tt_out_s,vf_fr_s,vf_td_s,vf_su_s,daily_paper_code,data_time
2043,2.94,2.3,20.97,36.18,0,0,3772639,2.94,2.3,20.97,36.18,0,0,6726810,lqgz,14/5/2023 08:00:00
2044,2.85,2.34,17.91,22.57,0,0,3772639,2.85,2.34,17.91,22.57,5262.65,5082.33,6731894,lqgz,14/5/2023 09:00:00
2045,2.85,2.37,18.15,23.88,0,0,3772639,2.85,2.37,18.15,23.88,4984.2,10193.81,6737005,lqgz,14/5/2023 10:00:01
2046,2.87,2.4,18.47,25.18,0,0,3772639,2.87,2.4,18.47,25.18,4942.52,15175.33,6741987,lqgz,14/5/2023 11:00:00
2047,2.88,2.41,18.62,25.69,0,0,3772639,2.88,2.41,18.62,25.69,4946.65,20105.52,6746917,lqgz,14/5/2023 12:00:00
2048,2.88,2.41,18.68,26.02,0,0,3772639,2.88,2.41,18.68,26.02,4954.18,25065.13,6751876,lqgz,14/5/2023 13:00:00
2049,2.89,2.46,18.75,26.6,0,0,3772639,2.89,2.46,18.75,26.6,4682.39,29902.98,6756712,lqgz,14/5/2023 14:00:00
2050,2.9,2.5,18.75,27.02,0,0,3772639,2.9,2.5,18.75,27.02,4384.04,34437.21,6761248,lqgz,14/5/2023 15:00:01
2051,2.92,2.54,18.83,27.64,0,0,3772639,2.92,2.54,18.83,27.64,4174.7,38735.79,6765547,lqgz,14/5/2023 16:00:00
2052,2.93,2.57,18.67,26.98,0,0,3772639,2.93,2.57,18.67,26.98,3997.16,42806.15,6769617,lqgz,14/5/2023 17:00:00
2053,2.92,2.59,17.98,24.15,0,0,3772639,2.92,2.59,17.98,24.15,3629.9,46731.44,6773542,lqgz,14/5/2023 18:00:00
2054,2.94,2.59,18.96,23.22,0,0,3772639,2.94,2.59,18.96,23.22,0,49994.25,6776804,lqgz,14/5/2023 19:00:00
2055,2.93,2.52,21.66,28.98,0,0,3772639,2.93,2.52,21.66,28.98,0,49994.25,6776804,lqgz,14/5/2023 20:00:00
2056,2.86,2.45,21.42,29.6,0,0,3772639,2.86,2.45,21.42,29.6,0,49994.25,6776804,lqgz,14/5/2023 21:00:00
2057,2.69,2.39,17.91,29.06,0,0,3772639,2.69,2.39,17.91,29.06,0,49994.25,6776804,lqgz,14/5/2023 22:00:00
2058,2.91,2.34,19.27,28.63,0,0,3772639,2.91,2.34,19.27,28.63,0,49994.25,6776804,lqgz,14/5/2023 23:00:00
2059,2.95,2.32,19.8,28.02,0,0,3772639,2.95,2.32,19.8,28.02,0,49994.25,6776804,lqgz,15/5/2023 00:00:00
2060,2.89,2.31,19.28,27.07,0,0,3772639,2.89,2.31,19.28,27.07,0,49994.25,6776804,lqgz,15/5/2023 01:00:00
